Restaurant Name,Restaurant Type,Webpage
873. Sumire Yakitori House,"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5421176-Reviews-Sumire_Yakitori_House-Singapore.html
874. Tori-Q,"Japanese, Fast food",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d817256-Reviews-Tori_Q-Singapore.html
875. Mr Biryani,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d15237786-Reviews-Mr_Biryani-Singapore.html
876. Decker Barbecue,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d9591221-Reviews-Decker_Barbecue-Singapore.html
877. 18:HOURS,"Chinese, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d15613729-Reviews-18_HOURS-Singapore.html
878. Scaled by Ah Hua Kelong,"Seafood, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d13299368-Reviews-Scaled_by_Ah_Hua_Kelong-Singapore.html
879. Tower Club Singapore,Chinese,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1069502-Reviews-Tower_Club_Singapore-Singapore.html
880. Nalan Restaurant,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1800141-Reviews-Nalan_Restaurant-Singapore.html
881. MANLE Teochew Porridge Buffet,Singaporean,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12800149-Reviews-MANLE_Teochew_Porridge_Buffet-Singapore.html
882. Sear,"American, Steakhouse",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7294755-Reviews-Sear-Singapore.html
883. Table Restaurant & Bar,"Indian, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5967641-Reviews-Table_Restaurant_Bar-Singapore.html
884. Dario,"Italian, Pizza",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7802954-Reviews-Dario-Singapore.html
885. Jalan Sultan Prawn Mee,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7736440-Reviews-Jalan_Sultan_Prawn_Mee-Singapore.html
886. The Mango Tree Indian Coastal Restaurant,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3134804-Reviews-The_Mango_Tree_Indian_Coastal_Restaurant-Singapore.html
887. Sri Lukshmi Naarashimhan,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6575454-Reviews-Sri_Lukshmi_Naarashimhan-Singapore.html
888. Druggists,"Bar, Pub",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7720876-Reviews-Druggists-Singapore.html
889. Tonkotsu King Four Season,"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6480576-Reviews-Tonkotsu_King_Four_Season-Singapore.html
890. Golden Spoon,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5425408-Reviews-Golden_Spoon-Singapore.html
891. Spize @ River Valley,"Mediterranean, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d794053-Reviews-Spize_River_Valley-Singapore.html
892. Crystal Jade Jiang Nan,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1085543-Reviews-Crystal_Jade_Jiang_Nan-Singapore.html
893. Kam's Roast,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11832476-Reviews-Kam_s_Roast-Singapore.html
894. Podi & Poriyal,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d16280532-Reviews-Podi_Poriyal-Singapore.html
895. Oxwell & co,"Bar, British",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4763603-Reviews-Oxwell_co-Singapore.html
896. Jacob's Cafe,"Cafe, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2538631-Reviews-Jacob_s_Cafe-Singapore.html
897. Al Jilani Restaurant,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3856055-Reviews-Al_Jilani_Restaurant-Singapore.html
898. Fish Mart SAKURAYA,"Japanese, Seafood",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d799180-Reviews-Fish_Mart_SAKURAYA-Singapore.html
899. Tatsu,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5927629-Reviews-Tatsu-Singapore.html
900. Beauty in The Pot (The Centrepoint),$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12925875-Reviews-Beauty_in_The_Pot_The_Centrepoint-Singapore.html
901. Nam Nam Noodle Bar,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3730433-Reviews-Nam_Nam_Noodle_Bar-Singapore.html
902. Al Bismi,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10058476-Reviews-Al_Bismi-Singapore.html
903. Dian Xiao Er,"Asian, Chinese",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1318155-Reviews-Dian_Xiao_Er-Singapore.html
904. Prive Clarke Quay,"Bar, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10227455-Reviews-Prive_Clarke_Quay-Singapore.html
905. Stateland Cafe,Cafe,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7175784-Reviews-Stateland_Cafe-Singapore.html
906. Oporto,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d13980195-Reviews-Oporto-Singapore.html
907. Da Luca Italian Restaurant,"Italian, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2096438-Reviews-Da_Luca_Italian_Restaurant-Singapore.html
908. Club Street Social,"Cafe, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3317131-Reviews-Club_Street_Social-Singapore.html
909. Azur Restaurant,"Singaporean, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1891656-Reviews-Azur_Restaurant-Singapore.html
910. PS.Cafe Petit,"Pizza, Cafe",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5421173-Reviews-PS_Cafe_Petit-Singapore.html
911. Kopitiam,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3589327-Reviews-Kopitiam-Singapore.html
912. Violet Oon Singapore ION,"Asian, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d15355156-Reviews-Violet_Oon_Singapore_ION-Singapore.html
913. Black Angus Steakhouse,"American, Steakhouse",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d789238-Reviews-Black_Angus_Steakhouse-Singapore.html
914. Table at 7,"European, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2571555-Reviews-Table_at_7-Singapore.html
915. Canton Paradise (Alexandra Retail Centre),"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8336966-Reviews-Canton_Paradise_Alexandra_Retail_Centre-Singapore.html
916. Penang Culture @ NEX,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11930519-Reviews-Penang_Culture_NEX-Singapore.html
917. Fresh Fruits Lab,Cafe,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7076613-Reviews-Fresh_Fruits_Lab-Singapore.html
918. Thai Goldmine Kitchen,"Asian, Thai",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12936869-Reviews-Thai_Goldmine_Kitchen-Singapore.html
919. Gudetama Cafe,Cafe,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11946394-Reviews-Gudetama_Cafe-Singapore.html
920. Three Buns Quayside,"American, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d15049696-Reviews-Three_Buns_Quayside-Singapore.html
921. Teng Bespoke Japanese Vegetarian Dining,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4922085-Reviews-Teng_Bespoke_Japanese_Vegetarian_Dining-Singapore.html
922. East Coast Seafood Centre,"Seafood, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5874326-Reviews-East_Coast_Seafood_Centre-Singapore.html
923. Koh Grill and Sushi Bar,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2705597-Reviews-Koh_Grill_and_Sushi_Bar-Singapore.html
924. Lighthouse Bistro & Bar,"Seafood, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5262569-Reviews-Lighthouse_Bistro_Bar-Singapore.html
925. Marutama Ramen (Liang Court),"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d811721-Reviews-Marutama_Ramen_Liang_Court-Singapore.html
926. Kok Sen Restaurant,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1036489-Reviews-Kok_Sen_Restaurant-Singapore.html
927. Crystal Jade,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1175859-Reviews-Crystal_Jade-Singapore.html
928. Ya Hua Bak Kut Teh,"Chinese, Soups",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5425014-Reviews-Ya_Hua_Bak_Kut_Teh-Singapore.html
929. Dim Sum Haus,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12178378-Reviews-Dim_Sum_Haus-Singapore.html
930. Museo,Fusion,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4079686-Reviews-Museo-Singapore.html
931. Sin Swee Kee Chicken Rice,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d810874-Reviews-Sin_Swee_Kee_Chicken_Rice-Singapore.html
932. Teppei,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3529924-Reviews-Teppei-Singapore.html
933. Paradise Dynasty,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7757060-Reviews-Paradise_Dynasty-Singapore.html
934. Mellben Signature,"Chinese, Seafood",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12645553-Reviews-Mellben_Signature-Singapore.html
935. The Disgruntled Chef,"European, Contemporary",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2311952-Reviews-The_Disgruntled_Chef-Singapore.html
936. Crazy Elephant,"Bar, Pub",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4353645-Reviews-Crazy_Elephant-Singapore.html
937. VUE,"Steakhouse, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d19077514-Reviews-VUE-Singapore.html
938. Hokkaido Sushi Restaurant,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1150439-Reviews-Hokkaido_Sushi_Restaurant-Singapore.html
939. River Wok Singapore,"Seafood, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d13238263-Reviews-River_Wok_Singapore-Singapore.html
940. Mongkok Dim Sum @ Geylang,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d2660319-Reviews-Mongkok_Dim_Sum_Geylang-Singapore.html
941. Wine Connection Bistro at I12 Katong,"Bar, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7081878-Reviews-Wine_Connection_Bistro_at_I12_Katong-Singapore.html
942. The Guild,"Bar, Pub",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d14088331-Reviews-The_Guild-Singapore.html
943. Porta Porta Italian Restaurant,Italian,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d946624-Reviews-Porta_Porta_Italian_Restaurant-Singapore.html
944. Tingkat PeraMakan,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12481524-Reviews-Tingkat_PeraMakan-Singapore.html
945. Blue Potato,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3415877-Reviews-Blue_Potato-Singapore.html
947. Bella Pasta,"Italian, Pizza",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3176166-Reviews-Bella_Pasta-Singapore.html
948. Pasta Fresca Da Salvatore,"Italian, Pizza",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5424089-Reviews-Pasta_Fresca_Da_Salvatore-Singapore.html
949. Ikea Cafeteria,"Cafe, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d809481-Reviews-Ikea_Cafeteria-Singapore.html
950. Wahiro,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3562390-Reviews-Wahiro-Singapore.html
951. J Bistro @ 45 Syed Alwi,"Asian, Fusion",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d17640559-Reviews-J_Bistro_45_Syed_Alwi-Singapore.html
952. Brotzeit (Katong),"German, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7216235-Reviews-Brotzeit_Katong-Singapore.html
953. Crystal Jade Kitchen,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d794013-Reviews-Crystal_Jade_Kitchen-Singapore.html
954. Ricciotti,"Italian, Pizza",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d809516-Reviews-Ricciotti-Singapore.html
955. Duckland,"Asian, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d15805372-Reviews-Duckland-Singapore.html
956. Brizo Restaurant and Bar,"Seafood, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1934180-Reviews-Brizo_Restaurant_and_Bar-Singapore.html
957. Konjiki Hototogisu,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d14216033-Reviews-Konjiki_Hototogisu-Singapore.html
958. Mykonos,"Mediterranean, Greek",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5801397-Reviews-Mykonos-Singapore.html
959. Shin Kushiya - VivoCity,"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d858450-Reviews-Shin_Kushiya_VivoCity-Singapore.html
960. Kim Dae Mun Korean Cuisine,"Asian, Korean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5425500-Reviews-Kim_Dae_Mun_Korean_Cuisine-Singapore.html
961. Tamashii Robataya,"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4541252-Reviews-Tamashii_Robataya-Singapore.html
962. Outram Ya Hua Bak Kut Teh,"Soups, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1147205-Reviews-Outram_Ya_Hua_Bak_Kut_Teh-Singapore.html
963. Akashi Japanese Restaurant,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d857823-Reviews-Akashi_Japanese_Restaurant-Singapore.html
964. Amber Tandoor Restaurant,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3589216-Reviews-Amber_Tandoor_Restaurant-Singapore.html
965. Tampopo,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d850297-Reviews-Tampopo-Singapore.html
966. Cafe & Bar Gavroche,"French, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5243310-Reviews-Cafe_Bar_Gavroche-Singapore.html
967. Mahota Commune,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11903742-Reviews-Mahota_Commune-Singapore.html
968. Long Beach King,"Seafood, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5423727-Reviews-Long_Beach_King-Singapore.html
969. Ah Loy Thai,"Asian, Thai",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d800840-Reviews-Ah_Loy_Thai-Singapore.html
970. Komala's Restaurant,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5424011-Reviews-Komala_s_Restaurant-Singapore.html
971. Michael's Bar & Grill,"Bar, Italian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d12481467-Reviews-Michael_s_Bar_Grill-Singapore.html
972. Ya Kun Kaya Toast,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8865765-Reviews-Ya_Kun_Kaya_Toast-Singapore.html
973. Sushi Mitsuya,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4283253-Reviews-Sushi_Mitsuya-Singapore.html
974. The French Ladle,"French, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4435907-Reviews-The_French_Ladle-Singapore.html
975. The Boneless Kitchen,"Asian, Korean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7243557-Reviews-The_Boneless_Kitchen-Singapore.html
976. The Public Izakaya by Hachi,"Japanese, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6952782-Reviews-The_Public_Izakaya_by_Hachi-Singapore.html
977. El Mero Mero,"Mexican, Latin",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d7113320-Reviews-El_Mero_Mero-Singapore.html
978. Crab in Da Bag,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8649760-Reviews-Crab_in_Da_Bag-Singapore.html
979. Meating Place,"American, Australian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d13889230-Reviews-Meating_Place-Singapore.html
980. Founder Bak Kut Teh,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10341953-Reviews-Founder_Bak_Kut_Teh-Singapore.html
981. Tambuah Mas,"Asian, Indonesian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1013873-Reviews-Tambuah_Mas-Singapore.html
982. Longtail Asian Brasserie & Bar,"Asian, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5999477-Reviews-Longtail_Asian_Brasserie_Bar-Singapore.html
983. LongQing Steamboat,Asian,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10453339-Reviews-LongQing_Steamboat-Singapore.html
984. Tonic,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11950218-Reviews-Tonic-Singapore.html
985. The Soup Spoon,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d914341-Reviews-The_Soup_Spoon-Singapore.html
986. Ki-sho,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5008625-Reviews-Ki_sho-Singapore.html
987. Sakunthala's Restaurant - Dunlop Outlet,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3989637-Reviews-Sakunthala_s_Restaurant_Dunlop_Outlet-Singapore.html
988. Montana Singapore,American,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8431257-Reviews-Montana_Singapore-Singapore.html
989. Sum Yi Tai,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8287485-Reviews-Sum_Yi_Tai-Singapore.html
990. Astons Steak & Salad,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5423843-Reviews-Astons_Steak_Salad-Singapore.html
991. Tampopo @ Takashimaya,"Japanese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5425210-Reviews-Tampopo_Takashimaya-Singapore.html
992. PS. Cafe,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d14932884-Reviews-PS_Cafe-Singapore.html
993. Tuan Yuan Pork Ribs Soup,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d9560272-Reviews-Tuan_Yuan_Pork_Ribs_Soup-Singapore.html
994. The 1925 Brewing Co. Joo Chiat,"Bar, Chinese",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6778564-Reviews-The_1925_Brewing_Co_Joo_Chiat-Singapore.html
995. Lotus Vegetarian,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d926450-Reviews-Lotus_Vegetarian-Singapore.html
996. The Flying Squirrel,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4304718-Reviews-The_Flying_Squirrel-Singapore.html
997. Gandhi,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1145113-Reviews-Gandhi-Singapore.html
998. Din Tai Fung,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3605152-Reviews-Din_Tai_Fung-Singapore.html
999. Chikuyotei Dining,"Japanese, Sushi",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5425175-Reviews-Chikuyotei_Dining-Singapore.html
1000. Fumee by Habanos,"Bar, Fusion",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8813507-Reviews-Fumee_by_Habanos-Singapore.html
1001. One-Ninety Bar,"Bar, European",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6956848-Reviews-One_Ninety_Bar-Singapore.html
1002. Hakata Ikkousha Chijmes,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6940894-Reviews-Hakata_Ikkousha_Chijmes-Singapore.html
1003. Noosh Halal Noodle Bar and Grill,"Asian, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d11998706-Reviews-Noosh_Halal_Noodle_Bar_and_Grill-Singapore.html
1004. Fat Saigon Boy,"Asian, Vietnamese",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8790738-Reviews-Fat_Saigon_Boy-Singapore.html
1005. Gokul Vegetarian Restaurant,"Indian, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5431048-Reviews-Gokul_Vegetarian_Restaurant-Singapore.html
1006. The Square @ Furama,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d1050714-Reviews-The_Square_Furama-Singapore.html
1007. Ramen Champion,$$ - $$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d3456847-Reviews-Ramen_Champion-Singapore.html
1008. Old Bibik's Peranakan Kitchen,"Asian, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4293788-Reviews-Old_Bibik_s_Peranakan_Kitchen-Singapore.html
1009. Jerry's BBQ and Grill,"American, Bar",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d907792-Reviews-Jerry_s_BBQ_and_Grill-Singapore.html
1010. Old Cheng Du,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d4237203-Reviews-Old_Cheng_Du-Singapore.html
1011. Shiraz,"Middle Eastern, Persian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d850303-Reviews-Shiraz-Singapore.html
1012. Plentyfull,"Contemporary, Fusion",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10715500-Reviews-Plentyfull-Singapore.html
1013. Char,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5860768-Reviews-Char-Singapore.html
1014. Sushi Jin,$$$$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d8440446-Reviews-Sushi_Jin-Singapore.html
1015. Afterglow by Anglow,"Healthy, International",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d6656861-Reviews-Afterglow_by_Anglow-Singapore.html
1016. Beaulieu House / Sembawang Seafood Paradise,"Chinese, Asian",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d5424653-Reviews-Beaulieu_House_Sembawang_Seafood_Paradise-Singapore.html
1017. New Rasa Singapura,"Asian, Singaporean",https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d9586386-Reviews-New_Rasa_Singapura-Singapore.html
1018. Bebek Goreng Pak Ndut,$,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d10735404-Reviews-Bebek_Goreng_Pak_Ndut-Singapore.html
1019. Wildseed Cafe at The Alkaff Mansion,Cafe,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d17374888-Reviews-Wildseed_Cafe_at_The_Alkaff_Mansion-Singapore.html
1020. Clove,International,https://www.tripadvisor.com.sg/Restaurant_Review-g294265-d17540499-Reviews-Clove-Singapore.html
